,Month,Day,Hour,331111,325110,324110,322130,322121,311221,325199,325311,322110,325181,327410
8015,11,5,23,1,0.773061,0.7845974,1,1,0.2,0.74621356,0.71133333,1,1,1
8016,12,6,0,1,0.76443326,0.778602,1,1,0.2,0.7502825,0.45266667,1,1,1
8017,12,6,1,1,0.7558056,0.7743760000000001,1,1,0.2,0.7384565,0.194,1,1,1
8018,12,6,2,1,0.74717796,0.77015,1,1,0.2,0.7384565,0.194,1,1,1
8019,12,6,3,1,0.74717796,0.77015,1,1,0.2,0.7384565,0.194,1,1,1
8020,12,6,4,1,0.74717796,0.77015,1,1,0.2,0.7384565,0.194,1,1,1
8021,12,6,5,1,0.75334024,0.77434295,1,1,0.2,0.75458705,0.194,1,1,1
8022,12,6,6,1,0.75950253,0.77853596,1,1,0.2,0.7707177,0.194,1,1,1
8023,12,6,7,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.45266667,1,1,1
8024,12,6,8,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.71133333,1,1,1
8025,12,6,9,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8026,12,6,10,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8027,12,6,11,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8028,12,6,12,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8029,12,6,13,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8030,12,6,14,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8031,12,6,15,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8032,12,6,16,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8033,12,6,17,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.71133333,1,1,1
8034,12,6,18,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.45266667,1,1,1
8035,12,6,19,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.194,1,1,1
8036,12,6,20,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.194,1,1,1
8037,12,6,21,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.194,1,1,1
8038,12,6,22,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.194,1,1,1
8039,12,6,23,1,0.74717796,0.77015,1,1,0.2,0.7384565,0.194,1,1,1
8040,12,0,0,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8041,12,0,1,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8042,12,0,2,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8043,12,0,3,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8044,12,0,4,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8045,12,0,5,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.45266667,1,1,1
8046,12,0,6,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.71133333,1,1,1
8047,12,0,7,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8048,12,0,8,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8049,12,0,9,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8050,12,0,10,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8051,12,0,11,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8052,12,0,12,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8053,12,0,13,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8054,12,0,14,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8055,12,0,15,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8056,12,0,16,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8057,12,0,17,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8058,12,0,18,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8059,12,0,19,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8060,12,0,20,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8061,12,0,21,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8062,12,0,22,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8063,12,0,23,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.71133333,1,1,1
8064,12,1,0,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.45266667,1,1,1
8065,12,1,1,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.194,1,1,1
8066,12,1,2,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8067,12,1,3,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8068,12,1,4,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8069,12,1,5,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.45266667,1,1,1
8070,12,1,6,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.71133333,1,1,1
8071,12,1,7,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8072,12,1,8,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8073,12,1,9,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8074,12,1,10,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8075,12,1,11,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8076,12,1,12,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8077,12,1,13,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8078,12,1,14,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8079,12,1,15,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8080,12,1,16,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8081,12,1,17,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8082,12,1,18,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8083,12,1,19,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8084,12,1,20,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8085,12,1,21,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8086,12,1,22,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8087,12,1,23,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.71133333,1,1,1
8088,12,2,0,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.45266667,1,1,1
8089,12,2,1,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.194,1,1,1
8090,12,2,2,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8091,12,2,3,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8092,12,2,4,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8093,12,2,5,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.45266667,1,1,1
8094,12,2,6,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.71133333,1,1,1
8095,12,2,7,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8096,12,2,8,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8097,12,2,9,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8098,12,2,10,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8099,12,2,11,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8100,12,2,12,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8101,12,2,13,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8102,12,2,14,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8103,12,2,15,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8104,12,2,16,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8105,12,2,17,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8106,12,2,18,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8107,12,2,19,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8108,12,2,20,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8109,12,2,21,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8110,12,2,22,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8111,12,2,23,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.71133333,1,1,1
8112,12,3,0,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.45266667,1,1,1
8113,12,3,1,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.194,1,1,1
8114,12,3,2,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8115,12,3,3,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8116,12,3,4,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8117,12,3,5,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.45266667,1,1,1
8118,12,3,6,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.71133333,1,1,1
8119,12,3,7,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8120,12,3,8,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8121,12,3,9,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8122,12,3,10,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8123,12,3,11,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8124,12,3,12,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8125,12,3,13,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8126,12,3,14,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8127,12,3,15,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8128,12,3,16,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8129,12,3,17,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8130,12,3,18,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8131,12,3,19,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8132,12,3,20,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8133,12,3,21,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8134,12,3,22,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8135,12,3,23,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.71133333,1,1,1
8136,12,4,0,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.45266667,1,1,1
8137,12,4,1,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.194,1,1,1
8138,12,4,2,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8139,12,4,3,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8140,12,4,4,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8141,12,4,5,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.45266667,1,1,1
8142,12,4,6,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.71133333,1,1,1
8143,12,4,7,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8144,12,4,8,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8145,12,4,9,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8146,12,4,10,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8147,12,4,11,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8148,12,4,12,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8149,12,4,13,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8150,12,4,14,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8151,12,4,15,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8152,12,4,16,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8153,12,4,17,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8154,12,4,18,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8155,12,4,19,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8156,12,4,20,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8157,12,4,21,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8158,12,4,22,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8159,12,4,23,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.71133333,1,1,1
8160,12,5,0,1,0.76038814,0.7850255,1,1,0.73333335,0.7457946,0.45266667,1,1,1
8161,12,5,1,1,0.75494653,0.7789696999999999,1,1,0.46666667,0.73238575,0.194,1,1,1
8162,12,5,2,1,0.7495049,0.7729139,1,1,0.2,0.71897686,0.194,1,1,1
8163,12,5,3,1,0.7495049,0.7729139,1,1,0.2,0.71897686,0.194,1,1,1
8164,12,5,4,1,0.7495049,0.7729139,1,1,0.2,0.71897686,0.194,1,1,1
8165,12,5,5,1,0.75735694,0.7762186,1,1,0.46666667,0.7372960999999999,0.45266667,1,1,1
8166,12,5,6,1,0.76520896,0.7795233,1,1,0.73333335,0.75561535,0.71133333,1,1,1
8167,12,5,7,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8168,12,5,8,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8169,12,5,9,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8170,12,5,10,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8171,12,5,11,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8172,12,5,12,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8173,12,5,13,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8174,12,5,14,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8175,12,5,15,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8176,12,5,16,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8177,12,5,17,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8178,12,5,18,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8179,12,5,19,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8180,12,5,20,1,0.773061,0.782828,1,1,1.0,0.7739345999999999,0.97,1,1,1
8181,12,5,21,1,0.773061,0.782828,1,1,0.73333335,0.7739345999999999,0.97,1,1,1
8182,12,5,22,1,0.773061,0.782828,1,1,0.46666667,0.7739345999999999,0.97,1,1,1
8183,12,5,23,1,0.773061,0.782828,1,1,0.2,0.76210856,0.71133333,1,1,1
8184,12,6,0,1,0.76443326,0.778602,1,1,0.2,0.7502825,0.45266667,1,1,1
8185,12,6,1,1,0.7558056,0.7743760000000001,1,1,0.2,0.7384565,0.194,1,1,1
8186,12,6,2,1,0.74717796,0.77015,1,1,0.2,0.7384565,0.194,1,1,1
8187,12,6,3,1,0.74717796,0.77015,1,1,0.2,0.7384565,0.194,1,1,1
8188,12,6,4,1,0.74717796,0.77015,1,1,0.2,0.7384565,0.194,1,1,1
8189,12,6,5,1,0.75334024,0.77434295,1,1,0.2,0.75458705,0.194,1,1,1
8190,12,6,6,1,0.75950253,0.77853596,1,1,0.2,0.7707177,0.194,1,1,1
8191,12,6,7,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.45266667,1,1,1
8192,12,6,8,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.71133333,1,1,1
8193,12,6,9,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8194,12,6,10,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8195,12,6,11,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8196,12,6,12,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8197,12,6,13,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8198,12,6,14,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8199,12,6,15,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8200,12,6,16,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.97,1,1,1
8201,12,6,17,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.71133333,1,1,1
8202,12,6,18,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.45266667,1,1,1
8203,12,6,19,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.194,1,1,1
8204,12,6,20,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.194,1,1,1
8205,12,6,21,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.194,1,1,1
8206,12,6,22,1,0.76566476,0.7827289000000001,1,1,0.2,0.78684825,0.194,1,1,1
8207,12,6,23,1,0.74717796,0.77015,1,1,0.2,0.7384565,0.194,1,1,1
8208,12,0,0,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8209,12,0,1,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8210,12,0,2,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8211,12,0,3,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8212,12,0,4,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8213,12,0,5,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.45266667,1,1,1
8214,12,0,6,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.71133333,1,1,1
8215,12,0,7,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8216,12,0,8,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8217,12,0,9,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8218,12,0,10,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8219,12,0,11,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8220,12,0,12,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8221,12,0,13,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8222,12,0,14,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8223,12,0,15,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8224,12,0,16,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8225,12,0,17,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8226,12,0,18,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8227,12,0,19,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8228,12,0,20,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8229,12,0,21,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8230,12,0,22,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8231,12,0,23,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.71133333,1,1,1
8232,12,1,0,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.45266667,1,1,1
8233,12,1,1,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.194,1,1,1
8234,12,1,2,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8235,12,1,3,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8236,12,1,4,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8237,12,1,5,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.45266667,1,1,1
8238,12,1,6,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.71133333,1,1,1
8239,12,1,7,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8240,12,1,8,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8241,12,1,9,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8242,12,1,10,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8243,12,1,11,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8244,12,1,12,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8245,12,1,13,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8246,12,1,14,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8247,12,1,15,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8248,12,1,16,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8249,12,1,17,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8250,12,1,18,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8251,12,1,19,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8252,12,1,20,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8253,12,1,21,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8254,12,1,22,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8255,12,1,23,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.71133333,1,1,1
8256,12,2,0,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.45266667,1,1,1
8257,12,2,1,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.194,1,1,1
8258,12,2,2,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8259,12,2,3,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8260,12,2,4,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8261,12,2,5,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.45266667,1,1,1
8262,12,2,6,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.71133333,1,1,1
8263,12,2,7,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8264,12,2,8,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8265,12,2,9,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8266,12,2,10,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8267,12,2,11,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8268,12,2,12,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8269,12,2,13,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8270,12,2,14,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8271,12,2,15,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8272,12,2,16,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8273,12,2,17,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8274,12,2,18,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8275,12,2,19,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8276,12,2,20,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8277,12,2,21,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8278,12,2,22,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8279,12,2,23,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.71133333,1,1,1
8280,12,3,0,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.45266667,1,1,1
8281,12,3,1,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.194,1,1,1
8282,12,3,2,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8283,12,3,3,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8284,12,3,4,1,0.7547731,0.77889967,1,1,0.2,0.7120984,0.194,1,1,1
8285,12,3,5,1,0.7584586999999999,0.78296024,1,1,0.46666667,0.7278001000000001,0.45266667,1,1,1
8286,12,3,6,1,0.7621441999999999,0.78702074,1,1,0.73333335,0.7435018,0.71133333,1,1,1
8287,12,3,7,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8288,12,3,8,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8289,12,3,9,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8290,12,3,10,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8291,12,3,11,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8292,12,3,12,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8293,12,3,13,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8294,12,3,14,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8295,12,3,15,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8296,12,3,16,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8297,12,3,17,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8298,12,3,18,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8299,12,3,19,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8300,12,3,20,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
8301,12,3,21,1,0.76582974,0.7910813,1,1,1.0,0.7592035,0.97,1,1,1
